102268,2268,"SAV",9116.00,"YES","NO ","NO ","3400-000000-00009","122400724"
102269,2269,"CHK",1062.00,"YES","NO ","YES","340000000000009","011500010"
102270,2270,"CHK",-572.55,"YES","NO ","NO ","5285696282092972","063000047"
202270,2270,"SAV",-468.45,"YES","NO ","NO ","4024 0071 2159 5481","122101706"
102271,2271,"CHK",14120.00,"YES","NO ","NO ","30510011111111","124000737 "
102186,2186,"CHK",5891.00,"NO ","YES","NO ","5169 7990 9185 4334","122400724"
102187,2187,"CHK",11569.00,"YES","YES","NO ","5520111111111121","081904808"
102188,2188,"LN ",4981.00,"YES","YES","NO ","4024-0071-2159-5481","061000052"
102189,2189,"CHK",-1345.00,"NO ","NO ","NO ",NULL,"071214579"
102190,2190,"CHK",8403.45,"YES","NO ","NO ","30411111111111","026009593"
202190,2190,"SAV",6875.55,"YES","NO ","NO ","3530 1113 3330 0000","021300077"
102191,2191,"SAV",7279.00,"YES","YES","NO ","5169 7990 9185 4334","123103716"
102192,2192,"SAV",8368.00,"YES","NO ","NO ","5169799091854334","021300077"
102193,2193,"SAV",4048.00,"YES","YES","NO ","3528-3095-1856-2063","103000017"
102194,2194,"CHK",2121.00,"NO ","YES","NO ","5285696282092972","101000035"
102195,2195,"CHK",2222.00,"NO ","YES","NO ","30310111161029","053904483"
202195,2195,"SAV",1818.00,"NO ","YES","NO ","5462522444922689","026009593"
102196,2196,"LN ",3796.00,"YES","YES","NO ","5285696282092972","125000574"
102197,2197,"CHK",-374.00,"YES","YES","YES","30210111161229","026009593"
102198,2198,"CHK",90309.00,"YES","YES","NO ","4024-0071-2159-5481","063000047"
102199,2199,"CHK",5351.00,"YES","NO ","NO ","3400-000000-00009","031202084"
102200,2200,"LN ",8135.00,"YES","YES","YES","5169799091854334","011500010"
102201,2201,"CHK",857.00,"YES","YES","YES","4146-6643-9004-5458","122101706"
102202,2202,"CHK",28095.00,"YES","NO ","NO ","3400 000000 00009","054001204"
102203,2203,"CHK",11139.00,"YES","NO ","NO ","5520111111111121","307070267"
102204,2204,"LN ",-5112.00,"YES","NO ","NO ","5423111111111111","125000024"
102205,2205,"CHK",-3748.80,"YES","NO ","YES","4146 6643 9004 5458","211672531"
202205,2205,"SAV",-3067.20,"YES","NO ","YES","4146 6643 9004 5458","124000737 "
102206,2206,"CHK",7295.00,"NO ","YES","YES","3400 000000 00009","063100277"
102207,2207,"CHK",2454.00,"NO ","YES","YES","3400-000000-00009","063000047"
102294,2294,"SAV",7674.00,"YES","NO ","NO ","4146664390045458","121000358"
102295,2295,"SAV",-2346.85,"YES","NO ","NO ",NULL,"211672531"
202295,2295,"CHK",-1920.15,"YES","NO ","NO ","4024-0071-2159-5481","121000358"
102296,2296,"SAV",2582.00,"NO ","YES","YES","3530 1113 3330 0000","082000073"
102297,2297,"SAV",8139.00,"NO ","NO ","YES","6520224090045455","021200339"
102298,2298,"SAV",28428.00,"YES","YES","NO ","30111111161229","021200339"
102299,2299,"SAV",8051.00,"YES","NO ","NO ","4024-0071-2159-5481","053000196"
102300,2300,"LN ",14711.00,"YES","YES","NO ","378282246310005","122101706"
102301,2301,"CHK",13938.00,"YES","NO ","NO ","180030951856201","011200608"
102302,2302,"CHK",77628.00,"NO ","YES","YES","36111111111111","026009593"
102303,2303,"CHK",10458.00,"NO ","YES","NO ","213130951856200","121000358"
102304,2304,"LN ",34031.00,"YES","NO ","NO ","340000000000009","064000020"
102305,2305,"CHK",5975.20,"YES","YES","NO ","3530 1113 3330 0000","011000138"
202305,2305,"SAV",4888.80,"YES","YES","NO ","5580977968891503","011500010"
102306,2306,"SAV",7265.00,"YES","NO ","YES","30411111111111","211672531"
102307,2307,"SAV",14566.00,"YES","YES","YES","213130951856200","081000032"
102308,2308,"SAV",8203.00,"YES","NO ","NO ","340000000000009","011500010"
102309,2309,"SAV",2571.00,"YES","YES","NO ","378282246310005","125000574"
102310,2310,"SAV",18806.15,"YES","YES","NO ","5520111111111121","011200365"
202310,2310,"CHK",15386.85,"YES","YES","NO ","30111111161229","323070380"
102311,2311,"CHK",1716.00,"NO ","YES","YES",NULL,"011900571"
102312,2312,"LN ",1896.00,"NO ","YES","NO ","4146664390045458","111000025"
102313,2313,"CHK",9220.00,"YES","YES","NO ",NULL,"211672531"
102314,2314,"CHK",9208.00,"YES","YES","YES","4146664390045458","125000574"
102315,2315,"CHK",2074.05,"NO ","YES","YES","3528309518562063","064000020"
202315,2315,"SAV",1696.95,"NO ","YES","YES","6520224090045455","011900571"
102316,2316,"LN ",6377.00,"NO ","YES","YES","3530 1113 3330 0000","021300077"
102317,2317,"CHK",4914.00,"YES","YES","NO ","30210111161229","323070380"
102318,2318,"CHK",14903.00,"NO ","YES","YES","5462522444922689","026009593"
102319,2319,"SAV",5750.00,"YES","NO ","NO ","5423111111111111","123103716"
102320,2320,"SAV",140.25,"NO ","YES","NO ","180030951856201","071000505"
202320,2320,"CHK",114.75,"NO ","YES","NO ","4024-0071-2159-5481","011900571"
102321,2321,"CHK",36060.00,"YES","YES","NO ","5462522444922689","063000047"
102322,2322,"CHK",13866.00,"YES","NO ","NO ","6520224090045455","121000358"
102323,2323,"CHK",332.00,"YES","NO ","NO ",NULL,"073000176"
102324,2324,"LN ",2148.00,"YES","YES","YES","36111111111111","071000505"
102325,2325,"CHK",1180.85,"NO ","YES","YES","30210111161229","122101706"
202325,2325,"SAV",966.15,"NO ","YES","YES","4146664390045458","053000196"
102326,2326,"CHK",6473.00,"YES","NO ","NO ","3400 000000 00009","011000138"
102327,2327,"CHK",28088.00,"YES","NO ","NO ","30011111111119","123103716"
102328,2328,"LN ",26581.00,"NO ","YES","YES","5580977968891503","123002011"
102329,2329,"SAV",2855.00,"YES","NO ","NO ","4146664390045458","063000047"
102330,2330,"SAV",9545.80,"YES","NO ","NO ","30011111111119","052001633"
202330,2330,"CHK",7810.20,"YES","NO ","NO ","3400-000000-00009","011900571"
102331,2331,"SAV",22971.00,"YES","YES","YES","30111111161229","323070380"
102332,2332,"LN ",28716.00,"YES","NO ","NO ","378282246310005","071103619"
102333,2333,"CHK",2492.00,"NO ","YES","YES","30411111111111","071214579"
102334,2334,"CHK",7964.00,"YES","YES","YES","4146664390045458","124101555"
102335,2335,"CHK",1535.60,"NO ","NO ","YES","4024 0071 2159 5481","071103619"
202335,2335,"SAV",1256.40,"NO ","NO ","YES",NULL,"051000017"
102336,2336,"SAV",3159.00,"YES","YES","YES","3528-3095-1856-2063","122400724"
102337,2337,"SAV",30302.00,"YES","NO ","NO ","36111111111111","307070267"
102338,2338,"SAV",1939.00,"NO ","NO ","NO ","378282246310005","122101706"
102339,2339,"CHK",2087.00,"YES","NO ","NO ","213130951856200","061000052"
102340,2340,"LN ",11975.00,"YES","YES","NO ","180030951856201","051000017"
102341,2341,"CHK",7090.00,"YES","NO ","NO ","4146 6643 9004 5458","122101706"
102342,2342,"CHK",4136.00,"YES","NO ","YES",NULL,"031202084"
102343,2343,"SAV",7651.00,"YES","YES","YES","3400-000000-00009","107000327"
102344,2344,"SAV",39988.00,"YES","NO ","NO ","36111111111111","122400724"
102345,2345,"SAV",2874.85,"YES","NO ","NO ","5169-7990-9185-4334","107000327"
202345,2345,"CHK",2352.15,"YES","NO ","NO ","5520111111111121","021000322"
102346,2346,"SAV",8079.00,"YES","YES","NO ","5383908528354962","026009593"
102347,2347,"SAV",3226.00,"YES","YES","YES","4024-0071-2159-5481","123103716"
102348,2348,"SAV",48664.00,"YES","NO ","NO ","5383908528354962","051000017"
102349,2349,"SAV",1197.00,"YES","YES","NO ","5462522444922689","071103619"
102350,2350,"SAV",6455.35,"YES","NO ","YES","3528309518562063","052001633"
202350,2350,"CHK",5281.65,"YES","NO ","YES","4146-6643-9004-5458","124101555"
102351,2351,"SAV",2117.00,"YES","YES","YES","3400 000000 00009","124101555"
102352,2352,"SAV",397.00,"YES","YES","YES","6520224090045455","307070267"
102353,2353,"CHK",5072.00,"YES","NO ","NO ","5383908528354962","053904483"
102354,2354,"CHK",3906.00,"NO ","YES","YES",NULL,"081904808"
102355,2355,"CHK",7038.35,"NO ","YES","NO ","213130951856200","011200365"
202355,2355,"SAV",5758.65,"NO ","YES","NO ","5462522444922689","011500010"
102356,2356,"LN ",3569.00,"YES","NO ","YES","5423111111111111","011200608"
102357,2357,"CHK",5342.00,"YES","YES","YES","5520111111111121","101000035"
102272,2272,"LN ",5647.00,"YES","NO ","NO ","30111111161229","051000017"
102273,2273,"SAV",796.00,"YES","YES","YES","378282246310005","011000138"
102274,2274,"SAV",13737.00,"YES","NO ","NO ","38111111111119","121000358"
102275,2275,"SAV",11306.90,"YES","YES","NO ","5520111111111121","063100277"
202275,2275,"CHK",9251.10,"YES","YES","NO ","30011111111119","026009593"
102276,2276,"LN ",17639.00,"YES","YES","NO ","5423111111111111","071214579"
102277,2277,"CHK",59875.00,"YES","YES","NO ",NULL,"011400495"
102278,2278,"CHK",41503.00,"YES","NO ","NO ","5580977968891503","073000176"
102279,2279,"CHK",7496.00,"YES","YES","NO ","30011111111119","123103716"
102280,2280,"LN ",14946.00,"YES","YES","NO ","5423111111111111","053000196"
102281,2281,"CHK",3758.00,"YES","YES","YES","5462522444922689","026009593"
102282,2282,"CHK",23497.00,"YES","YES","NO ","4024 0071 2159 5481","053000196"
102283,2283,"CHK",4173.00,"NO ","YES","NO ","3400 000000 00009","211672531"
102284,2284,"SAV",39978.00,"YES","NO ","NO ",NULL,"123103716"
102285,2285,"SAV",35050.40,"YES","YES","NO ","5169 7990 9185 4334","011200608"
202285,2285,"CHK",28677.60,"YES","YES","NO ","30510011111111","063000047"
102286,2286,"SAV",49095.00,"YES","NO ","NO ","5169799091854334","021000322"
102287,2287,"CHK",24042.00,"YES","YES","YES","6220264390045758","061000052"
102288,2288,"LN ",11244.00,"NO ","YES","NO ",NULL,"125000024"
102289,2289,"CHK",3794.00,"YES","YES","YES",NULL,"101000035"
102290,2290,"CHK",8217.55,"NO ","YES","NO ","30510011111111","054001204"
202290,2290,"SAV",6723.45,"NO ","YES","NO ","5285696282092972","064000020"
102291,2291,"CHK",1881.00,"NO ","YES","YES","5285696282092972","021000322"
102292,2292,"LN ",6780.00,"YES","NO ","NO ","30111111161229","053904483"
102293,2293,"SAV",5198.00,"YES","NO ","NO ","5169-7990-9185-4334","054001204"
102380,2380,"SAV",1428.90,"YES","NO ","NO ","36111111111111","063100277"
202380,2380,"CHK",1169.10,"YES","NO ","NO ","30210111161229","011500010"
102381,2381,"SAV",53260.00,"YES","YES","NO ","3528-3095-1856-2063","124000737 "
102382,2382,"CHK",29438.00,"NO ","YES","YES","5423111111111111","041001039"
102383,2383,"CHK",1181.00,"NO ","YES","YES","30510011111111","124101555"
102384,2384,"LN ",21177.00,"YES","NO ","NO ","5169 7990 9185 4334","021300077"
102385,2385,"CHK",3542.55,"NO ","YES","YES","3400-000000-00009","051000017"
202385,2385,"SAV",2898.45,"NO ","YES","YES","5580977968891503","081000032"
102386,2386,"SAV",18505.00,"YES","YES","NO ",NULL,"125000574"
102387,2387,"SAV",5819.00,"NO ","YES","YES","30411111111111","124000737 "
102388,2388,"SAV",883.00,"YES","YES","NO ","5169-7990-9185-4334","063000047"
102389,2389,"SAV",20228.00,"NO ","YES","NO ","340000000000009","041001039"
102390,2390,"SAV",4837.80,"NO ","YES","NO ","30411111111111","031202084"
202390,2390,"CHK",3958.20,"NO ","YES","NO ","4024007121595481","053000196"
102391,2391,"SAV",7910.00,"YES","YES","YES","36111111111111","211672531"
102392,2392,"SAV",14234.00,"YES","YES","NO ","5169-7990-9185-4334","071103619"
102393,2393,"CHK",8045.00,"NO ","YES","YES","213130951856200","071103619"
102394,2394,"CHK",11955.00,"NO ","YES","NO ","6520224090045455","051000017"
102395,2395,"CHK",5562.70,"YES","NO ","YES","5169 7990 9185 4334","123002011"
202395,2395,"SAV",4551.30,"YES","NO ","YES",NULL,"053904483"
102396,2396,"LN ",21865.00,"YES","NO ","NO ","6520224090045455","103000017"
102397,2397,"SAV",147862.00,"YES","NO ","NO ","4146664390045458","121000358"
102398,2398,"SAV",5225.00,"YES","NO ","YES","5169799091854334","125000574"
102399,2399,"SAV",5473.00,"NO ","YES","YES","5285696282092972","071103619"
102400,2400,"LN ",-3239.00,"YES","NO ","NO ","5169-7990-9185-4334","082000073"
102401,2401,"CHK",8377.00,"YES","NO ","NO ","30111111161229","123002011"
102402,2402,"CHK",4579.00,"YES","YES","NO ","30411111111111","051000017"
102403,2403,"SAV",11786.00,"YES","YES","NO ","6520224090045455","107000327"
102404,2404,"SAV",5806.00,"NO ","YES","NO ","5580977968891503","064000020"
102405,2405,"SAV",500.50,"NO ","YES","NO ","4146-6643-9004-5458","123103716"
202405,2405,"CHK",409.50,"NO ","YES","NO ","30210111161229","063100277"
102406,2406,"SAV",2894.00,"YES","YES","YES","5383908528354962","051000017"
102407,2407,"SAV",5803.00,"YES","YES","YES","6220264390045758","031202084"
102408,2408,"SAV",-612.00,"NO ","YES","YES","4024007121595481","121000358"
102409,2409,"SAV",35413.00,"YES","YES","NO ","5169-7990-9185-4334","026009593"
102410,2410,"SAV",5985.65,"YES","YES","YES","5383908528354962","307070267"
202410,2410,"CHK",4897.35,"YES","YES","YES","5580977968891503","031202084"
102411,2411,"SAV",2003.00,"YES","NO ","YES","5462522444922689","071000505"
102412,2412,"SAV",70548.00,"YES","YES","NO ","180030951856201","124000737 "
102413,2413,"SAV",11261.00,"YES","NO ","NO ","5520111111111121","011000138"
102414,2414,"SAV",43529.00,"YES","NO ","NO ","6011567891012132","101100045"
102415,2415,"CHK",1921.15,"YES","NO ","NO ","5383908528354962","323070380"
202415,2415,"SAV",1571.85,"YES","NO ","NO ",NULL,"011900571"
102416,2416,"LN ",13852.00,"YES","YES","NO ","5423111111111111","054001204"
102417,2417,"CHK",-213.00,"YES","YES","YES","38111111111119","031202084"
102418,2418,"SAV",4493.00,"NO ","YES","NO ","5169-7990-9185-4334","073000176"
102419,2419,"SAV",72041.00,"YES","NO ","NO ","4146-6643-9004-5458","021300077"
102420,2420,"SAV",14648.15,"YES","YES","YES",NULL,"123002011"
202420,2420,"CHK",11984.85,"YES","YES","YES","30011111111119","101000035"
102421,2421,"CHK",2137.00,"YES","YES","NO ","3400 000000 00009","053000196"
102422,2422,"CHK",7856.00,"YES","NO ","NO ","3400 000000 00009","081904808"
102423,2423,"CHK",10985.00,"NO ","YES","YES",NULL,"011900571"
102424,2424,"LN ",11819.00,"YES","YES","NO ","5520111111111121","071214579"
102425,2425,"SAV",2697.75,"YES","NO ","NO ","5423111111111111","073000176"
202425,2425,"CHK",2207.25,"YES","NO ","NO ","5383908528354962","063000047"
102426,2426,"SAV",6340.00,"YES","YES","YES","6520224090045455","041001039"
102427,2427,"SAV",24347.00,"YES","YES","NO ","6011567891012132","061000052"
102428,2428,"SAV",13631.00,"YES","YES","YES","213130951856200","081904808"
102429,2429,"CHK",978.00,"YES","YES","NO ","30411111111111","052001633"
102430,2430,"CHK",59213.00,"YES","NO ","NO ","213130951856200","121000358"
202430,2430,"SAV",48447.00,"YES","NO ","NO ","6011567891012132","323070380"
102431,2431,"CHK",2115.00,"NO ","YES","NO ","30011111111119","021200339"
102432,2432,"LN ",8478.00,"NO ","YES","NO ","3528-3095-1856-2063","071214579"
102433,2433,"CHK",9209.00,"YES","NO ","NO ","30310111161029","011900571"
102434,2434,"CHK",2737.00,"NO ","YES","YES","3528309518562063","064000020"
102435,2435,"CHK",69343.45,"YES","NO ","NO ","6011567891012132","011000138"
202435,2435,"SAV",56735.55,"YES","NO ","NO ","36111111111111","054001204"
102436,2436,"SAV",1115.00,"YES","NO ","YES","3400-000000-00009","052001633"
102437,2437,"SAV",-287.00,"YES","YES","NO ",NULL,"054001204"
102438,2438,"SAV",20652.00,"YES","YES","NO ","213130951856200","021300077"
102439,2439,"SAV",15263.00,"YES","NO ","NO ","213130951856200","123103716"
102440,2440,"SAV",15132.15,"YES","YES","NO ",NULL,"054001204"
202440,2440,"CHK",12380.85,"YES","YES","NO ","5169799091854334","041001039"
102441,2441,"SAV",3988.00,"NO ","YES","NO ",NULL,"071000505"
102442,2442,"SAV",26883.00,"YES","YES","NO ","38111111111119","071214579"
102358,2358,"CHK",3583.00,"YES","YES","NO ","5169-7990-9185-4334","125000024"
102359,2359,"CHK",3917.00,"YES","YES","YES","3400-000000-00009","051000017"
102360,2360,"LN ",7991.00,"YES","YES","NO ","5169799091854334","021000322"
102361,2361,"CHK",1905.00,"NO ","YES","YES","5169 7990 9185 4334","101000035"
102362,2362,"CHK",36600.00,"YES","YES","NO ","4024007121595481","061000052"
102363,2363,"CHK",47839.00,"YES","YES","YES","5520111111111121","123103716"
102364,2364,"LN ",6409.00,"NO ","YES","NO ","3400 000000 00009","082000073"
102365,2365,"SAV",1762.20,"YES","YES","NO ","30011111111119","122101706"
202365,2365,"CHK",1441.80,"YES","YES","NO ","38111111111119","021200339"
102366,2366,"SAV",102462.00,"YES","YES","NO ","5462522444922689","063000047"
102367,2367,"SAV",3985.00,"YES","NO ","NO ",NULL,"122400724"
102368,2368,"SAV",19083.00,"YES","YES","YES","5169 7990 9185 4334","051000017"
102369,2369,"SAV",17324.00,"YES","YES","YES","5462522444922689","122101706"
102370,2370,"SAV",11755.15,"YES","YES","NO ","4024 0071 2159 5481","026009593"
202370,2370,"CHK",9617.85,"YES","YES","NO ","5423111111111111","124101555"
102371,2371,"SAV",9677.00,"YES","NO ","NO ","5580977968891503","101000035"
102372,2372,"SAV",46069.00,"YES","NO ","NO ",NULL,"064000020"
102373,2373,"SAV",63017.00,"NO ","YES","NO ","6220264390045758","011400495"
102374,2374,"SAV",2222.00,"YES","YES","YES","30310111161029","125000024"
102375,2375,"SAV",12037.85,"YES","YES","NO ","30210111161229","081000032"
202375,2375,"CHK",9849.15,"YES","YES","NO ","30411111111111","053904483"
102376,2376,"SAV",64176.00,"YES","YES","NO ","30411111111111","123103716"
102377,2377,"SAV",682.00,"NO ","YES","YES",NULL,"211672531"
102378,2378,"SAV",7713.00,"NO ","NO ","YES","213130951856200","081904808"
102379,2379,"SAV",4028.00,"YES","YES","YES","4024 0071 2159 5481","051000017"
102465,2465,"SAV",-1541.10,"NO ","YES","NO ","30310111161029","323070380"
202465,2465,"CHK",-1260.90,"NO ","YES","NO ","5423111111111111","123002011"
102466,2466,"SAV",12610.00,"NO ","YES","NO ","213130951856200","081904808"
102467,2467,"SAV",12246.00,"YES","NO ","NO ","5580977968891503","011200608"
102468,2468,"SAV",8455.00,"NO ","YES","NO ","30310111161029","051000017"
102469,2469,"SAV",2376.00,"NO ","YES","YES","213130951856200","124101555"
102470,2470,"SAV",2370.50,"YES","YES","NO ","4024007121595481","124000737 "
202470,2470,"CHK",1939.50,"YES","YES","NO ","36111111111111","124101555"
102471,2471,"SAV",41430.00,"YES","YES","NO ","4024-0071-2159-5481","011200608"
102472,2472,"SAV",4715.00,"YES","YES","YES","5423111111111111","026009593"
102473,2473,"SAV",6683.00,"NO ","YES","YES","5462522444922689","071214579"
102474,2474,"CHK",34698.00,"YES","NO ","YES","3400-000000-00009","051000017"
102475,2475,"CHK",11392.15,"YES","YES","YES","5520111111111121","124101555"
202475,2475,"SAV",9320.85,"YES","YES","YES","36111111111111","123002011"
102476,2476,"LN ",21712.00,"YES","YES","NO ","4024007121595481","211672531"
102477,2477,"CHK",6579.00,"YES","NO ","NO ","30510011111111","011500010"
102478,2478,"SAV",14575.00,"YES","NO ","NO ","4146664390045458","101100045"
102479,2479,"SAV",1390.00,"NO ","YES","YES",NULL,"071103619"
102480,2480,"SAV",12796.30,"YES","YES","NO ","180030951856201","122400724"
202480,2480,"CHK",10469.70,"YES","YES","NO ","38111111111119","064000020"
102481,2481,"SAV",-45081.00,"YES","YES","NO ","4146-6643-9004-5458","071103619"
102482,2482,"CHK",4067.00,"NO ","YES","YES","30111111161229","011400495"
102483,2483,"CHK",183666.00,"YES","YES","NO ","5169-7990-9185-4334","011900571"
102484,2484,"LN ",8031.00,"NO ","YES","YES","5169-7990-9185-4334","122400724"
102485,2485,"CHK",3457.30,"YES","YES","YES","5169 7990 9185 4334","053000196"
202485,2485,"SAV",2828.70,"YES","YES","YES","3400 000000 00009","123002011"
102486,2486,"CHK",6973.00,"YES","YES","YES",NULL,"071000505"
102487,2487,"CHK",2859.00,"YES","YES","YES","4024 0071 2159 5481","011900571"
102488,2488,"SAV",33915.00,"YES","YES","NO ",NULL,"041001039"
102489,2489,"SAV",8607.00,"YES","YES","NO ","340000000000009","323070380"
102490,2490,"SAV",5634.75,"NO ","YES","NO ","5169-7990-9185-4334","111000025"
202490,2490,"CHK",4610.25,"NO ","YES","NO ","5423111111111111","081904808"
102491,2491,"CHK",81751.00,"NO ","NO ","NO ","30411111111111","113000023"
102492,2492,"LN ",8702.00,"NO ","YES","NO ","4146 6643 9004 5458","064000020"
102493,2493,"CHK",27873.00,"NO ","YES","NO ","30411111111111","082000073"
102494,2494,"CHK",-46642.00,"NO ","YES","NO ","30411111111111","107000327"
102495,2495,"SAV",9205.35,"YES","YES","YES","4024007121595481","124101555"
202495,2495,"CHK",7531.65,"YES","YES","YES","4146664390045458","122101706"
102496,2496,"SAV",34258.00,"YES","YES","YES","180030951856201","061000052"
102497,2497,"SAV",89369.00,"YES","YES","NO ","4146 6643 9004 5458","211672531"
102498,2498,"SAV",3461.00,"NO ","YES","YES","5423111111111111","071214579"
102499,2499,"SAV",8336.00,"NO ","YES","YES","5580977968891503","021000322"
102500,2500,"SAV",5626.50,"YES","YES","NO ","30411111111111","071000505"
202500,2500,"CHK",4603.50,"YES","YES","NO ","30411111111111","125000574"
102501,2501,"SAV",3463.00,"YES","YES","NO ","4146 6643 9004 5458","051000017"
102502,2502,"SAV",2771.00,"YES","YES","YES","30210111161229","011000138"
102503,2503,"SAV",8876.00,"YES","NO ","NO ","5383908528354962","307070267"
102504,2504,"SAV",5186.00,"YES","NO ","NO ",NULL,"122400724"
102505,2505,"CHK",8975.45,"YES","YES","NO ",NULL,"052001633"
202505,2505,"SAV",7343.55,"YES","YES","NO ","5580977968891503","121000358"
102506,2506,"CHK",7008.00,"NO ","YES","NO ","180030951856201","026009593"
102507,2507,"CHK",8322.00,"YES","YES","YES","36111111111111","323070380"
102508,2508,"SAV",674.00,"YES","YES","NO ","5169-7990-9185-4334","125200879"
102509,2509,"SAV",16673.00,"YES","NO ","NO ","30411111111111","071214579"
102510,2510,"SAV",404.80,"NO ","YES","YES","5520111111111121","081904808"
202510,2510,"CHK",331.20,"NO ","YES","YES","4024007121595481","064000020"
102511,2511,"SAV",7118.00,"YES","NO ","NO ","5580977968891503","071000505"
102512,2512,"SAV",8403.00,"YES","NO ","YES","6011567891012132","122101706"
102513,2513,"SAV",-8225.00,"YES","NO ","NO ","30411111111111","123103716"
102514,2514,"SAV",17410.00,"NO ","YES","YES","3400-000000-00009","123002011"
102515,2515,"SAV",2547.60,"NO ","YES","NO ","5285696282092972","031202084"
202515,2515,"CHK",2084.40,"NO ","YES","NO ","5462522444922689","103000017"
102516,2516,"SAV",-1128.00,"NO ","YES","NO ","6220264390045758","107000327"
102517,2517,"SAV",34216.00,"YES","YES","NO ",NULL,"053000196"
102518,2518,"SAV",2683.00,"NO ","NO ","YES","4146 6643 9004 5458","122101706"
102519,2519,"CHK",6322.00,"NO ","YES","NO ","3528-3095-1856-2063","071000505"
102520,2520,"LN ",2580.00,"NO ","YES","YES","5285696282092972","071214579"
102521,2521,"CHK",2349.00,"YES","YES","NO ","5580977968891503","011200365"
102522,2522,"CHK",28541.00,"YES","YES","NO ","4024-0071-2159-5481","053000196"
102523,2523,"CHK",30627.00,"YES","NO ","NO ","30210111161229","051000017"
102524,2524,"LN ",3547.00,"YES","NO ","NO ","3400-000000-00009","051000017"
102525,2525,"CHK",4761.90,"YES","YES","NO ","4146-6643-9004-5458","071103619"
202525,2525,"SAV",3896.10,"YES","YES","NO ","3400 000000 00009","111000025"
102526,2526,"CHK",12207.00,"NO ","YES","YES","30411111111111","054001204"
102527,2527,"CHK",8095.00,"NO ","NO ","NO ","180030951856201","103000017"
102443,2443,"SAV",2362.00,"YES","YES","YES","30411111111111","101100045"
102444,2444,"SAV",6817.00,"YES","YES","YES","5580977968891503","122101706"
102445,2445,"SAV",2436.50,"YES","NO ","NO ","6520224090045455","073000176"
202445,2445,"CHK",1993.50,"YES","NO ","NO ","30310111161029","082000073"
102446,2446,"SAV",1025.00,"YES","NO ","NO ","4024007121595481","053000196"
102447,2447,"SAV",9393.00,"YES","YES","NO ","5169799091854334","011400495"
102448,2448,"SAV",-608.00,"NO ","YES","YES","4024-0071-2159-5481","125000574"
102449,2449,"SAV",41940.00,"NO ","NO ","NO ","4146 6643 9004 5458","026009593"
102450,2450,"SAV",646.80,"NO ","YES","YES","6220264390045758","064000020"
202450,2450,"CHK",529.20,"NO ","YES","YES","6011567891012132","082000073"
102451,2451,"SAV",7763.00,"YES","YES","YES","38111111111119","103000017"
102452,2452,"SAV",4407.00,"YES","YES","YES","4024007121595481","123103716"
102453,2453,"SAV",-439.00,"NO ","YES","NO ","30310111161029","121000358"
102454,2454,"SAV",41.00,"NO ","YES","YES","3528-3095-1856-2063","071103619"
102455,2455,"SAV",2093.30,"YES","YES","NO ","213130951856200","307070267"
202455,2455,"CHK",1712.70,"YES","YES","NO ",NULL,"011400495"
102456,2456,"SAV",72480.00,"YES","NO ","NO ","36111111111111","081000032"
102457,2457,"SAV",295.00,"YES","NO ","YES","5423111111111111","011200365"
102458,2458,"CHK",-42.00,"YES","NO ","NO ","4146-6643-9004-5458","211672531"
102459,2459,"CHK",13531.00,"NO ","YES","NO ","4146-6643-9004-5458","054001204"
102460,2460,"LN ",16582.00,"YES","NO ","YES",NULL,"071000505"
102461,2461,"CHK",1817.00,"YES","YES","NO ","5169-7990-9185-4334","051000017"
102462,2462,"CHK",2930.00,"YES","YES","NO ","4024007121595481","107000327"
102463,2463,"CHK",3287.00,"YES","NO ","NO ","4146-6643-9004-5458","124000737 "
102464,2464,"LN ",3385.00,"YES","YES","NO ","5169-7990-9185-4334","011500010"
102549,2549,"SAV",15534.00,"YES","YES","NO ","4146 6643 9004 5458","021200339"
102550,2550,"CHK",3405.60,"YES","NO ","NO ","5169-7990-9185-4334","011000138"
202550,2550,"SAV",2786.40,"YES","NO ","NO ","30411111111111","021000322"
102551,2551,"CHK",36286.00,"YES","NO ","NO ","4146-6643-9004-5458","053904483"
102552,2552,"LN ",-2044.00,"NO ","YES","YES","213130951856200","011900571"
102553,2553,"CHK",53904.00,"YES","YES","NO ",NULL,"053000196"
102554,2554,"CHK",2611.00,"YES","YES","NO ","3400-000000-00009","071000505"
102555,2555,"CHK",1391.50,"YES","YES","YES","4024 0071 2159 5481","125000024"
202555,2555,"SAV",1138.50,"YES","YES","YES","5169 7990 9185 4334","107000327"
102556,2556,"LN ",7242.00,"YES","YES","YES","5383908528354962","122101706"
102557,2557,"CHK",11264.00,"YES","NO ","NO ","213130951856200","113000023"
102558,2558,"CHK",8686.00,"YES","YES","NO ","5169799091854334","103000017"
102559,2559,"CHK",3538.00,"YES","YES","YES","3400 000000 00009","041001039"
102560,2560,"SAV",38131.50,"YES","NO ","YES","38111111111119","011000138"
202560,2560,"CHK",31198.50,"YES","NO ","YES","4146664390045458","101000035"
102561,2561,"SAV",-1259.00,"YES","YES","YES","5423111111111111","101000035"
102562,2562,"SAV",4428.00,"YES","YES","NO ","6520224090045455","125000024"
102563,2563,"SAV",-1977.00,"YES","YES","YES","30411111111111","124101555"
102564,2564,"LN ",19043.00,"YES","NO ","NO ","378282246310005","122400724"
102565,2565,"CHK",38525.85,"YES","NO ","NO ","180030951856201","054001204"
