102164,2164,242.56,"NO ","YES","NO ","6520224090045455","107000327"
102166,2166,17093.52,"YES","YES","NO ","3530 1113 3330 0000","026009593"
102168,2168,21427.92,"YES","YES","NO ","5169-7990-9185-4334","307070267"
102170,2170,684.36,"YES","YES","NO ","3400 000000 00009","011400495"
102172,2172,4195.08,"NO ","YES","YES","30210111161229","011900571"
102174,2174,1333.08,"YES","YES","NO ","6011567891012132","021000322"
102176,2176,2717.27,"YES","NO ","NO ",NULL,"011900571"
102178,2178,2170.44,"NO ","YES","YES",NULL,"021300077"
102180,2180,10877.76,"NO ","YES","NO ",NULL,"101000035"
102181,2181,4151.00,"YES","YES","YES","5169 7990 9185 4334","021300077"
102182,2182,6245.76,"YES","NO ","NO ","5580977968891503","071214579"
102183,2183,25613.00,"NO ","YES","YES","3528309518562063","051000017"
102184,2184,1681.28,"YES","YES","NO ",NULL,"073000176"
102186,2186,11610.35,"YES","NO ","NO ","3528-3095-1856-2063","021000322"
102188,2188,7712.00,"YES","YES","NO ","30111111161229","021200339"
102189,2189,7084.00,"YES","NO ","NO ","3400 000000 00009","071000505"
102190,2190,16296.32,"YES","YES","YES",NULL,"021300077"
102192,2192,1306.44,"YES","NO ","NO ","30210111161229","051000017"
102194,2194,8508.24,"YES","YES","NO ","5462522444922689","307070267"
102196,2196,3331.44,"YES","NO ","NO ","4024007121595481","021000322"
102198,2198,22207.68,"YES","NO ","NO ",NULL,"011900571"
102200,2200,2859.12,"YES","YES","NO ","30111111161229","122101706"
102202,2202,2619.00,"NO ","YES","NO ","213130951856200","011200365"
102204,2204,1171.08,"YES","YES","YES",NULL,"124000737 "
102206,2206,24938.28,"NO ","NO ","NO ","340000000000009","103000017"
102207,2207,377.00,"NO ","YES","NO ",NULL,"081904808"
102208,2208,2139.52,"NO ","YES","YES","5423111111111111","125200879"
102209,2209,3357.00,"YES","YES","NO ",NULL,"064000020"
102210,2210,9791.36,"NO ","NO ","NO ","5169-7990-9185-4334","053000196"
102211,2211,5238.00,"YES","NO ","NO ",NULL,"125200879"
102212,2212,501.12,"NO ","YES","NO ","30510011111111","123002011"
102213,2213,2020.00,"YES","NO ","NO ",NULL,"071214579"
102214,2214,12885.48,"YES","YES","NO ","5580977968891503","121000358"
102216,2216,3936.96,"YES","NO ","NO ","5383908528354962","081904808"
102218,2218,734.04,"NO ","YES","NO ","30111111161229","122400724"
102220,2220,3353.40,"YES","YES","NO ",NULL,"021200339"
102222,2222,1811.87,"NO ","YES","NO ","6011567891012132","123103716"
102224,2224,6087.04,"YES","NO ","NO ",NULL,"123002011"
102225,2225,19672.00,"YES","YES","YES",NULL,"052001633"
102226,2226,33696.64,"YES","YES","NO ","30210111161229","021000322"
102227,2227,44.00,"NO ","YES","NO ","4146664390045458","021000322"
102228,2228,3653.76,"YES","YES","NO ","340000000000009","021000322"
102229,2229,-5270.00,"YES","NO ","NO ",NULL,"052001633"
102230,2230,7879.32,"YES","YES","NO ",NULL,"124000737 "
102232,2232,1929.96,"YES","NO ","NO ","3400 000000 00009","021300077"
102234,2234,707.40,"NO ","YES","YES",NULL,"021300077"
102236,2236,641.88,"NO ","YES","YES",NULL,"121000358"
102238,2238,4545.00,"YES","YES","NO ","4146 6643 9004 5458","307070267"
102239,2239,12811.00,"YES","YES","NO ","5423111111111111","021200339"
102240,2240,6014.72,"YES","YES","NO ","3530 1113 3330 0000","073000176"
102241,2241,2238.00,"NO ","YES","YES","5462522444922689","011000138"
102242,2242,19948.80,"YES","NO ","NO ","3530 1113 3330 0000","011200608"
102243,2243,61067.00,"YES","YES","NO ",NULL,"211672531"
102244,2244,-53.12,"NO ","YES","YES","30510011111111","113000023"
102245,2245,453.00,"YES","NO ","YES",NULL,"081000032"
102246,2246,5313.28,"YES","NO ","NO ","5462522444922689","125000574"
102247,2247,6859.00,"YES","YES","NO ","3528-3095-1856-2063","121000358"
102248,2248,4083.83,"YES","YES","NO ","213130951856200","123103716"
102250,2250,4841.63,"NO ","YES","NO ","378282246310005","071000505"
102251,2251,1802.00,"NO ","YES","YES","5462522444922689","123002011"
102252,2252,3227.52,"NO ","YES","NO ",NULL,"113000023"
102253,2253,5462.00,"YES","YES","NO ","5580977968891503","063100277"
102254,2254,20106.24,"YES","YES","NO ","5285696282092972","021300077"
102255,2255,15717.00,"YES","YES","NO ","3528-3095-1856-2063","323070380"
102256,2256,3705.12,"YES","NO ","NO ","3400-000000-00009","011200608"
102258,2258,601.56,"YES","NO ","NO ","4146-6643-9004-5458","101000035"
102260,2260,5630.76,"YES","YES","NO ",NULL,"011500010"
102262,2262,-1284.48,"NO ","YES","NO ","4146664390045458","124000737 "
102263,2263,7136.00,"YES","YES","YES","3400-000000-00009","307070267"
102264,2264,8828.16,"NO ","YES","YES",NULL,"052001633"
102266,2266,14875.19,"YES","YES","NO ",NULL,"081904808"
102268,2268,2681.64,"YES","NO ","NO ","5169799091854334","323070380"
102270,2270,-1058.04,"NO ","NO ","YES","5580977968891503","061000052"
102272,2272,4223.16,"YES","NO ","NO ","4146-6643-9004-5458","063100277"
102274,2274,27032.96,"NO ","YES","NO ","5169-7990-9185-4334","021000322"
102275,2275,16615.00,"NO ","YES","NO ","5462522444922689","307070267"
102276,2276,6494.72,"NO ","YES","YES","5169-7990-9185-4334","125000024"
102129,2129,13158.00,"NO ","YES","NO ",NULL,"125200879"
102130,2130,118362.24,"NO ","YES","NO ","4024007121595481","071214579"
102131,2131,12249.00,"YES","NO ","YES",NULL,"021300077"
102132,2132,4772.48,"YES","NO ","NO ","3528-3095-1856-2063","063100277"
102133,2133,20856.00,"YES","NO ","NO ","180030951856201","071214579"
102134,2134,39215.36,"YES","NO ","NO ",NULL,"063100277"
102135,2135,13287.00,"NO ","YES","NO ",NULL,"071000505"
102136,2136,77786.88,"YES","YES","NO ",NULL,"122101706"
102137,2137,121542.00,"YES","YES","NO ","5169-7990-9185-4334","107000327"
102138,2138,6524.16,"YES","YES","NO ","30510011111111","011200608"
102139,2139,680.00,"YES","YES","NO ","5169 7990 9185 4334","211672531"
102140,2140,541.07,"NO ","YES","YES","3530 1113 3330 0000","011000138"
102142,2142,4403.51,"YES","YES","YES","5520111111111121","323070380"
102143,2143,63436.00,"YES","YES","NO ",NULL,"071000505"
102144,2144,15.84,"NO ","NO ","YES",NULL,"011000138"
102146,2146,1546.20,"NO ","NO ","NO ","5520111111111121","063100277"
102148,2148,11138.56,"YES","NO ","NO ","4024 0071 2159 5481","053000196"
102149,2149,3056.00,"YES","NO ","NO ","6011567891012132","063000047"
102150,2150,1544.32,"YES","NO ","NO ","5285696282092972","101000035"
102151,2151,63869.00,"YES","YES","NO ","6011567891012132","101000035"
102152,2152,9496.96,"YES","YES","NO ","4146664390045458","124000737 "
102153,2153,7348.00,"YES","YES","NO ","5423111111111111","211672531"
102154,2154,7.04,"YES","YES","NO ","3528309518562063","054001204"
102155,2155,26684.00,"YES","NO ","NO ",NULL,"113000023"
102156,2156,107.52,"YES","YES","YES",NULL,"101000035"
102157,2157,38322.00,"NO ","YES","NO ","5580977968891503","011900571"
102158,2158,7658.28,"YES","NO ","NO ","3528-3095-1856-2063","011500010"
102310,2310,2811.24,"YES","NO ","YES","213130951856200","124101555"
102312,2312,431.64,"YES","YES","NO ",NULL,"053000196"
102314,2314,20332.80,"YES","NO ","NO ","30310111161029","323070380"
102316,2316,640.80,"NO ","YES","YES","5169 7990 9185 4334","026009593"
102318,2318,451.44,"NO ","YES","NO ","5462522444922689","011200365"
102320,2320,1551.96,"NO ","YES","NO ","180030951856201","011400495"
102322,2322,10433.28,"YES","YES","YES","5580977968891503","307070267"
101358,1358,609.84,"YES","NO ","NO ",NULL,"307070267"
102323,2323,16704.00,"YES","YES","YES","5423111111111111","081000032"
102324,2324,4046.39,"YES","YES","NO ",NULL,"071000505"
102326,2326,8622.72,"YES","YES","NO ","4024 0071 2159 5481","071103619"
102328,2328,5702.40,"YES","YES","YES",NULL,"021000322"
102330,2330,4935.24,"YES","YES","NO ","6220264390045758","113000023"
102332,2332,5438.88,"YES","YES","YES",NULL,"103000017"
102334,2334,603.00,"NO ","YES","YES","5462522444922689","021300077"
102336,2336,267.84,"YES","YES","YES",NULL,"071103619"
102338,2338,4703.04,"YES","YES","NO ","6520224090045455","111000025"
102340,2340,13456.00,"YES","NO ","NO ","4024 0071 2159 5481","111000025"
102341,2341,13347.00,"YES","NO ","NO ","3400 000000 00009","071103619"
102342,2342,2635.52,"YES","YES","NO ","3530 1113 3330 0000","031202084"
102343,2343,17533.00,"YES","YES","YES","3530 1113 3330 0000","063000047"
102344,2344,-1654.40,"YES","YES","NO ","213130951856200","124101555"
102345,2345,6715.00,"YES","YES","NO ","30310111161029","052001633"
102346,2346,4570.55,"YES","NO ","NO ","30210111161229","041001039"
102348,2348,12752.64,"YES","NO ","NO ","5285696282092972","051000017"
102349,2349,2563.00,"YES","YES","NO ","4024 0071 2159 5481","063000047"
102350,2350,1649.92,"NO ","YES","NO ",NULL,"081000032"
102351,2351,113069.00,"YES","NO ","NO ","30011111111119","054001204"
102352,2352,3395.20,"YES","YES","NO ",NULL,"063000047"
102354,2354,326.52,"YES","NO ","NO ","5423111111111111","031202084"
102356,2356,3795.84,"YES","YES","YES","4024-0071-2159-5481","125000024"
102357,2357,-392.00,"YES","NO ","YES","5285696282092972","052001633"
102358,2358,16368.64,"YES","NO ","NO ",NULL,"073000176"
102360,2360,3942.35,"YES","NO ","NO ","3528-3095-1856-2063","021300077"
102362,2362,882.36,"YES","NO ","NO ",NULL,"125000024"
102364,2364,18429.84,"YES","YES","NO ","30011111111119","052001633"
102366,2366,15228.16,"NO ","YES","NO ","30510011111111","113000023"
102367,2367,415.00,"YES","YES","YES","5169799091854334","122400724"
102368,2368,2970.88,"NO ","YES","YES","30510011111111","124000737 "
102369,2369,1886.00,"NO ","YES","YES","38111111111119","011400495"
102370,2370,1925.28,"YES","NO ","YES",NULL,"071103619"
102372,2372,1451.87,"NO ","YES","NO ","5462522444922689","111000025"
102374,2374,1834.56,"NO ","YES","NO ",NULL,"101000035"
102376,2376,1057.68,"YES","NO ","YES","5520111111111121","123002011"
102378,2378,1924.91,"YES","NO ","YES",NULL,"125000024"
102379,2379,9434.00,"YES","NO ","NO ",NULL,"323070380"
102380,2380,9852.16,"YES","YES","NO ","3400 000000 00009","124101555"
102381,2381,18461.00,"YES","NO ","NO ",NULL,"063000047"
102382,2382,297.71,"NO ","YES","NO ","6220264390045758","125000574"
102384,2384,3273.12,"YES","YES","NO ","30011111111119","103000017"
102385,2385,7044.00,"YES","YES","NO ","3530 1113 3330 0000","026009593"
102386,2386,6986.88,"YES","YES","NO ","180030951856201","081000032"
102387,2387,-1020.00,"YES","YES","YES","30111111161229","071103619"
102388,2388,1370.24,"NO ","YES","YES","3528-3095-1856-2063","011500010"
102390,2390,1774.08,"YES","YES","NO ","213130951856200","051000017"
102392,2392,937.80,"NO ","YES","NO ","5580977968891503","052001633"
102394,2394,4332.59,"YES","NO ","NO ",NULL,"061000052"
102396,2396,3574.79,"YES","NO ","NO ","3528309518562063","101100045"
102398,2398,2606.72,"YES","YES","YES","5580977968891503","051000017"
102399,2399,3759.00,"YES","YES","NO ","30011111111119","107000327"
102400,2400,25026.48,"NO ","YES","NO ","340000000000009","073000176"
102402,2402,-42.12,"YES","YES","YES","5383908528354962","081000032"
102404,2404,9281.16,"YES","YES","NO ",NULL,"011400495"
102406,2406,-864.64,"YES","YES","NO ","4024007121595481","122101706"
102407,2407,7268.00,"YES","NO ","NO ","6220264390045758","081904808"
102408,2408,2387.84,"YES","YES","NO ","6011567891012132","051000017"
102409,2409,7227.00,"YES","YES","NO ","180030951856201","011900571"
102410,2410,6954.88,"NO ","YES","YES","5169-7990-9185-4334","122101706"
102412,2412,9150.84,"YES","YES","NO ","38111111111119","052001633"
102414,2414,10208.00,"YES","YES","NO ","4146-6643-9004-5458","122400724"
102415,2415,12277.00,"YES","YES","NO ","5462522444922689","052001633"
102416,2416,12431.36,"YES","YES","YES","4146-6643-9004-5458","122400724"
102417,2417,8257.00,"YES","NO ","NO ","6220264390045758","021300077"
102418,2418,2145.96,"YES","YES","NO ",NULL,"011200365"
102420,2420,442.08,"YES","YES","NO ","4024 0071 2159 5481","123103716"
102422,2422,1257.12,"YES","YES","NO ",NULL,"071214579"
102424,2424,3567.24,"YES","YES","NO ","30310111161029","053000196"
102425,2425,116355.00,"NO ","NO ","NO ",NULL,"011200608"
102426,2426,7635.20,"YES","YES","YES",NULL,"111000025"
102427,2427,15789.00,"YES","NO ","NO ","30210111161229","124101555"
102428,2428,2064.00,"YES","YES","YES","38111111111119","051000017"
102429,2429,6761.00,"YES","NO ","NO ",NULL,"111000025"
102278,2278,1901.87,"YES","NO ","NO ","5462522444922689","051000017"
102280,2280,11045.12,"YES","NO ","NO ","5462522444922689","123103716"
102281,2281,42298.00,"NO ","YES","YES","3528-3095-1856-2063","121000358"
102282,2282,1982.72,"NO ","YES","NO ","213130951856200","125200879"
102283,2283,519.00,"YES","NO ","NO ","5423111111111111","031202084"
102284,2284,6123.52,"YES","NO ","NO ",NULL,"051000017"
102285,2285,19780.00,"YES","YES","NO ","5520111111111121","073000176"
102286,2286,413.28,"NO ","YES","NO ",NULL,"123103716"
102288,2288,1930.67,"NO ","YES","NO ",NULL,"063000047"
102289,2289,-409.00,"NO ","YES","YES",NULL,"011900571"
102290,2290,2717.44,"NO ","YES","YES","5383908528354962","323070380"
102291,2291,2140.00,"NO ","YES","YES","5285696282092972","021200339"
102292,2292,5729.28,"NO ","YES","NO ","4024007121595481","101100045"
102293,2293,21700.00,"YES","NO ","NO ",NULL,"071214579"
102294,2294,24128.64,"YES","NO ","NO ","5423111111111111","125000574"
102295,2295,7154.00,"YES","YES","NO ","5169-7990-9185-4334","211672531"
102296,2296,6665.40,"NO ","YES","YES","4024-0071-2159-5481","041001039"
102298,2298,5779.08,"NO ","YES","YES","5520111111111121","071000505"
102299,2299,205491.00,"YES","NO ","NO ",NULL,"307070267"
102300,2300,4985.60,"YES","NO ","NO ","30310111161029","122400724"
102301,2301,-83.00,"NO ","YES","YES",NULL,"073000176"
102302,2302,6689.92,"YES","NO ","YES","3530 1113 3330 0000","011400495"
102303,2303,4801.00,"YES","NO ","YES","5580977968891503","011400495"
102304,2304,56395.52,"YES","YES","NO ","38111111111119","021300077"
102305,2305,3429.00,"NO ","YES","NO ",NULL,"021300077"
102306,2306,523.07,"NO ","NO ","NO ","5169-7990-9185-4334","123002011"
102308,2308,26287.55,"YES","YES","YES","3528309518562063","323070380"
102465,2465,3691.00,"YES","YES","YES",NULL,"063100277"
102466,2466,14319.36,"YES","YES","NO ",NULL,"082000073"
102468,2468,867.60,"YES","YES","NO ","4024-0071-2159-5481","082000073"
102470,2470,1050.12,"NO ","YES","YES",NULL,"081000032"
102472,2472,4831.20,"YES","YES","NO ","4024007121595481","011200608"
102474,2474,2690.27,"YES","YES","NO ","5520111111111121","053904483"
102476,2476,311.76,"YES","NO ","YES","3528309518562063","081000032"
102478,2478,2066.75,"YES","YES","NO ","5169 7990 9185 4334","021000322"
102480,2480,5557.76,"YES","NO ","NO ","213130951856200","053904483"
102481,2481,37235.00,"YES","YES","NO ",NULL,"101000035"
102482,2482,-870.40,"YES","YES","NO ",NULL,"026009593"
102483,2483,6130.00,"YES","YES","NO ","5462522444922689","307070267"
102484,2484,412.80,"YES","YES","NO ","5462522444922689","124000737 "
102485,2485,51568.00,"YES","NO ","NO ","30011111111119","124000737 "
102486,2486,8838.40,"YES","NO ","YES","213130951856200","125000574"
102487,2487,4760.00,"NO ","YES","YES",NULL,"071000505"
102488,2488,54206.72,"YES","YES","YES","213130951856200","063100277"
101359,1359,7815.00,"NO ","YES","NO ",NULL,"063000047"
102489,2489,2243.00,"YES","NO ","YES","340000000000009","071000505"
102490,2490,-4222.72,"YES","NO ","NO ",NULL,"051000017"
102492,2492,-45.00,"YES","YES","NO ",NULL,"071103619"
102494,2494,1831.32,"YES","YES","NO ","4146664390045458","071214579"
102496,2496,1454.39,"YES","YES","NO ","4146664390045458","011200608"
102498,2498,394.91,"YES","YES","YES",NULL,"071000505"
102500,2500,1292.16,"YES","YES","YES","5383908528354962","103000017"
102501,2501,8608.00,"YES","NO ","NO ","3400-000000-00009","211672531"
102502,2502,2688.64,"YES","YES","YES",NULL,"053000196"
102503,2503,2117.00,"YES","YES","NO ","340000000000009","211672531"
102504,2504,2213.12,"NO ","YES","YES","5169799091854334","103000017"
102505,2505,4235.00,"NO ","YES","NO ","5580977968891503","031202084"
102506,2506,593.92,"NO ","YES","YES","5423111111111111","103000017"
102507,2507,4080.00,"YES","YES","YES",NULL,"031202084"
102508,2508,-520.96,"YES","NO ","YES",NULL,"125000574"
102509,2509,9537.00,"YES","YES","YES","5462522444922689","051000017"
102510,2510,1214.08,"NO ","YES","NO ","38111111111119","071214579"
102511,2511,1395.00,"YES","YES","NO ","340000000000009","053904483"
102512,2512,8835.20,"YES","NO ","NO ","5285696282092972","122400724"
102513,2513,-16003.00,"YES","NO ","NO ","30510011111111","124101555"
102514,2514,1867.52,"NO ","YES","YES","5462522444922689","323070380"
102516,2516,21640.68,"YES","NO ","NO ","4024-0071-2159-5481","101100045"
102518,2518,1080.72,"YES","YES","YES","6220264390045758","123103716"
102520,2520,-587.52,"YES","YES","YES",NULL,"061000052"
102522,2522,12184.56,"YES","YES","NO ","30111111161229","323070380"
102523,2523,4684.00,"NO ","YES","YES",NULL,"031202084"
102524,2524,5595.52,"YES","YES","YES","4146-6643-9004-5458","125200879"
102525,2525,51287.00,"NO ","YES","YES",NULL,"101100045"
102526,2526,4129.92,"YES","YES","NO ","4024-0071-2159-5481","064000020"
102527,2527,461.00,"YES","NO ","NO ","30210111161229","051000017"
102528,2528,54320.00,"YES","NO ","NO ","3528-3095-1856-2063","081904808"
102529,2529,3331.00,"YES","YES","NO ","4024007121595481","101100045"
102530,2530,1012.48,"NO ","YES","YES",NULL,"121000358"
102531,2531,49752.00,"NO ","YES","NO ","3530 1113 3330 0000","323070380"
102532,2532,1252.80,"YES","YES","NO ","30411111111111","053000196"
102534,2534,20153.16,"YES","YES","NO ","38111111111119","021000322"
102535,2535,8951.00,"YES","YES","YES",NULL,"021300077"
102536,2536,6312.96,"YES","NO ","NO ","36111111111111","073000176"
102537,2537,-423.00,"NO ","NO ","YES",NULL,"021200339"
102538,2538,-20526.08,"YES","NO ","NO ","6520224090045455","101100045"
102540,2540,3256.20,"YES","YES","NO ","4024 0071 2159 5481","052001633"
102542,2542,2231.68,"YES","YES","YES","378282246310005","021000322"
102543,2543,2387.00,"YES","YES","YES",NULL,"081904808"
102544,2544,2960.64,"YES","YES","YES","5383908528354962","101100045"
102546,2546,1070.63,"YES","YES","YES",NULL,"323070380"
102548,2548,-915.48,"NO ","YES","NO ","3528309518562063","082000073"
102550,2550,-293.40,"YES","NO ","NO ","378282246310005","071000505"
102551,2551,4374.00,"YES","YES","YES","36111111111111","063100277"
102552,2552,1642.88,"YES","YES","YES","30111111161229","071000505"
102553,2553,2669.00,"NO ","YES","YES","4146664390045458","041001039"
102554,2554,2764.16,"YES","NO ","YES","5462522444922689","021200339"
102555,2555,8062.00,"YES","NO ","NO ","30210111161229","122101706"
102556,2556,44415.36,"YES","YES","NO ","5462522444922689","052001633"
102558,2558,11600.64,"YES","YES","NO ","3528-3095-1856-2063","307070267"
102560,2560,3122.64,"YES","YES","YES","30411111111111","101100045"
102562,2562,1122.12,"YES","NO ","YES","5169-7990-9185-4334","121000358"
102564,2564,9379.08,"NO ","YES","YES","5383908528354962","081000032"
102565,2565,34127.00,"YES","YES","NO ",NULL,"011000138"
102566,2566,-803.84,"YES","NO ","NO ","340000000000009","071000505"
102567,2567,15289.00,"YES","NO ","NO ","4146 6643 9004 5458","124101555"
102568,2568,1873.92,"YES","YES","YES","38111111111119","101100045"
102569,2569,7272.00,"YES","YES","NO ","30011111111119","064000020"
102570,2570,1488.00,"YES","NO ","NO ","3530 1113 3330 0000","081000032"
102571,2571,119799.00,"YES","YES","NO ",NULL,"122400724"
102430,2430,4451.20,"NO ","YES","YES",NULL,"122400724"
102431,2431,1544.00,"YES","YES","NO ","5169799091854334","071000505"
102432,2432,52794.88,"YES","YES","NO ","30510011111111","026009593"
102434,2434,19.08,"YES","NO ","NO ","5383908528354962","063100277"
102436,2436,11911.32,"YES","NO ","NO ","5169-7990-9185-4334","021200339"
102438,2438,1674.00,"YES","NO ","YES",NULL,"082000073"
102440,2440,4510.72,"NO ","YES","YES",NULL,"041001039"
102441,2441,39732.00,"YES","NO ","NO ",NULL,"101100045"
102442,2442,268.80,"YES","YES","YES","5383908528354962","071000505"
102443,2443,1382.00,"YES","NO ","YES",NULL,"123002011"
102444,2444,6134.40,"YES","YES","NO ",NULL,"031202084"
102445,2445,384.00,"YES","YES","YES","5169799091854334","061000052"
102446,2446,4437.12,"YES","NO ","NO ",NULL,"031202084"
102448,2448,6145.92,"YES","YES","NO ",NULL,"124101555"
102450,2450,4799.16,"YES","YES","NO ",NULL,"051000017"
102451,2451,6267.00,"YES","NO ","NO ",NULL,"123002011"
102452,2452,2757.12,"YES","YES","NO ","6520224090045455","031202084"
102453,2453,24014.00,"YES","YES","NO ",NULL,"125200879"
102454,2454,12449.28,"YES","NO ","NO ","30310111161029","307070267"
102455,2455,711.00,"NO ","YES","YES","36111111111111","123002011"
102456,2456,-3167.36,"YES","NO ","NO ",NULL,"051000017"
102457,2457,63914.00,"YES","YES","NO ","5169799091854334","125000024"
102458,2458,1335.04,"YES","YES","YES","5520111111111121","101100045"
102460,2460,3223.79,"YES","YES","NO ","5423111111111111","101100045"
102462,2462,2971.52,"YES","YES","NO ",NULL,"121000358"
102463,2463,907.00,"NO ","YES","YES","5169-7990-9185-4334","124000737 "
102464,2464,18744.32,"YES","NO ","NO ","5423111111111111","011900571"
102611,2611,815.00,"NO ","YES","NO ","5462522444922689","021300077"
102612,2612,21629.44,"YES","YES","YES","180030951856201","123103716"
102613,2613,3750.00,"YES","YES","NO ",NULL,"021300077"
102614,2614,23344.64,"YES","YES","NO ","30411111111111","021300077"
102616,2616,8651.88,"YES","NO ","NO ",NULL,"124000737 "
102618,2618,18417.96,"YES","YES","NO ",NULL,"011200365"
102620,2620,265.32,"YES","NO ","NO ",NULL,"011200608"
102622,2622,3730.31,"YES","NO ","NO ","5520111111111121","113000023"
102624,2624,4099.32,"YES","YES","NO ","30411111111111","021000322"
102626,2626,1999.08,"YES","NO ","NO ","4024 0071 2159 5481","122101706"
102628,2628,502.91,"YES","YES","YES","340000000000009","125200879"
102630,2630,4086.00,"YES","YES","NO ","3528309518562063","054001204"
102632,2632,22.68,"YES","YES","YES","5423111111111111","211672531"
102634,2634,2803.68,"YES","NO ","NO ","3400 000000 00009","107000327"
102635,2635,13498.00,"YES","NO ","YES","4024007121595481","011000138"
102636,2636,-7998.72,"YES","YES","YES","3400 000000 00009","011000138"
102638,2638,4651.92,"YES","YES","NO ","3528-3095-1856-2063","082000073"
102640,2640,2850.56,"NO ","YES","YES",NULL,"211672531"
102641,2641,8321.00,"YES","NO ","NO ",NULL,"071214579"
102642,2642,1242.24,"YES","YES","NO ",NULL,"021200339"
102643,2643,14165.00,"YES","NO ","YES","38111111111119","051000017"
102644,2644,14287.36,"YES","NO ","NO ","4146-6643-9004-5458","103000017"
102645,2645,57.00,"YES","YES","NO ",NULL,"125200879"
102646,2646,19851.52,"YES","NO ","NO ","6220264390045758","011000138"
102647,2647,13764.00,"YES","NO ","NO ","6220264390045758","125000574"
102648,2648,8808.96,"YES","YES","NO ","4024007121595481","124000737 "
102649,2649,8291.00,"YES","YES","YES","5580977968891503","031202084"
102650,2650,21863.68,"YES","NO ","NO ",NULL,"063100277"
102651,2651,14012.00,"NO ","YES","YES","5169 7990 9185 4334","323070380"
102652,2652,8355.84,"YES","NO ","NO ","5169 7990 9185 4334","125000024"
102653,2653,6118.00,"YES","YES","YES","30111111161229","053904483"
102654,2654,11841.92,"YES","YES","NO ","6011567891012132","122101706"
102655,2655,10089.00,"YES","NO ","NO ","3530 1113 3330 0000","124101555"
102656,2656,3332.48,"YES","YES","NO ","4146 6643 9004 5458","124101555"
102657,2657,-17683.00,"YES","NO ","NO ","4024 0071 2159 5481","113000023"
102658,2658,-6365.88,"YES","YES","NO ","3528309518562063","121000358"
102660,2660,-691.56,"YES","YES","YES","4024007121595481","063000047"
102661,2661,10087.00,"YES","YES","NO ","5520111111111121","101100045"
102662,2662,-24040.32,"NO ","YES","YES",NULL,"054001204"
102663,2663,3897.00,"YES","YES","YES","3528309518562063","073000176"
102664,2664,7476.48,"NO ","YES","YES","5520111111111121","031202084"
102666,2666,2822.40,"YES","YES","YES","5423111111111111","124101555"
102667,2667,48392.00,"YES","YES","YES","3400 000000 00009","051000017"
102668,2668,31326.08,"YES","NO ","NO ",NULL,"021000322"
102670,2670,2432.52,"YES","YES","YES","36111111111111","123103716"
102672,2672,5428.48,"YES","YES","YES",NULL,"064000020"
102673,2673,6117.00,"YES","YES","NO ","5169 7990 9185 4334","052001633"
102674,2674,4367.36,"YES","YES","NO ","5169-7990-9185-4334","101100045"
102675,2675,6184.00,"NO ","YES","YES",NULL,"061000052"
102676,2676,17148.80,"NO ","YES","YES",NULL,"103000017"
102677,2677,13672.00,"YES","YES","YES","3400 000000 00009","063100277"
102678,2678,392.96,"YES","YES","YES",NULL,"082000073"
102679,2679,85432.00,"YES","NO ","YES","5169799091854334","107000327"
102680,2680,48918.40,"YES","YES","NO ",NULL,"113000023"
102681,2681,11044.00,"YES","YES","NO ","30210111161229","107000327"
102682,2682,12305.92,"YES","NO ","NO ",NULL,"123103716"
102683,2683,19667.00,"YES","YES","NO ","4146 6643 9004 5458","125000024"
102684,2684,6208.55,"YES","YES","YES",NULL,"211672531"
102686,2686,3521.52,"YES","YES","NO ",NULL,"054001204"
102687,2687,-280.00,"YES","YES","NO ","5383908528354962","051000017"
102688,2688,5984.00,"YES","YES","NO ","38111111111119","123002011"
102689,2689,6594.00,"YES","YES","NO ","3530 1113 3330 0000","125200879"
102690,2690,3174.48,"YES","YES","NO ","4024-0071-2159-5481","211672531"
102691,2691,12287.00,"YES","NO ","NO ","5169799091854334","123103716"
102692,2692,4157.44,"YES","NO ","NO ",NULL,"101100045"
102693,2693,5456.00,"YES","YES","NO ","213130951856200","011200608"
102694,2694,4815.36,"NO ","YES","NO ","30111111161229","011900571"
102695,2695,16857.00,"YES","YES","YES","30111111161229","124000737 "
102696,2696,42541.44,"YES","YES","NO ","4146-6643-9004-5458","064000020"
102697,2697,9579.00,"YES","YES","NO ","30411111111111","061000052"
102698,2698,13141.76,"YES","YES","YES",NULL,"124101555"
102700,2700,2380.31,"YES","NO ","NO ","30210111161229","051000017"
102702,2702,677.52,"NO ","YES","YES",NULL,"121000358"
102704,2704,5168.88,"YES","YES","NO ",NULL,"041001039"
102706,2706,20.52,"YES","YES","YES","4146 6643 9004 5458","081904808"
102708,2708,16464.96,"YES","NO ","NO ","4146 6643 9004 5458","124000737 "
102710,2710,862.92,"NO ","YES","YES","5285696282092972","101100045"
102711,2711,-9839.00,"YES","YES","NO ",NULL,"011200365"
102712,2712,1545.60,"YES","NO ","NO ","4024 0071 2159 5481","053904483"
102713,2713,8112.00,"YES","YES","YES",NULL,"053000196"
102714,2714,1090.08,"YES","YES","YES","30411111111111","011200608"
102572,2572,43516.80,"YES","NO ","NO ","30310111161029","071000505"
102573,2573,5820.00,"YES","YES","YES","6011567891012132","113000023"
102574,2574,5034.24,"YES","YES","NO ","3400 000000 00009","054001204"
102575,2575,11560.00,"YES","NO ","NO ","3400-000000-00009","111000025"
102576,2576,1816.96,"YES","YES","YES",NULL,"123103716"
